,rank,id,artist,song,year,query,searcher,clean_artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration,time_signature
884,85,885,Justin Timberlake featuring Chris Stapleton,Say Something,2018,Justin Timberlake,Justin Timberlake Say Something,Chris Stapleton,0.707,0.632,10,-7.031,1,0.0789,0.103,1.09e-05,0.0841,0.372,97.04,4.648216666666666,4
885,86,886,Drake,I'm Upset,2018,Drake,Drake I'm Upset,Drake,0.899,0.586,11,-7.866,0,0.344,0.279,0.0,0.0836,0.492,150.001,3.57445,4
886,87,887,Kenny Chesney,Get Along,2018,Kenny Chesney,Kenny Chesney Get Along,Kenny Chesney,0.632,0.804,7,-6.109,1,0.0503,0.101,0.0,0.17,0.35,92.456,3.3270833333333334,4
887,88,888,XXXTentacion,Moonlight,2018,XXXTentacion,XXXTentacion Moonlight,XXXTENTACION,0.921,0.537,9,-5.723,0,0.0804,0.556,0.00404,0.102,0.711,128.009,2.2515,4
888,89,889,Maroon 5 featuring SZA,What Lovers Do,2018,Maroon 5,Maroon 5 What Lovers Do,Maroon 5,0.799,0.597,5,-5.131,0,0.0611,0.0788,5.66e-06,0.1,0.419,110.001,3.3308166666666668,4
888,89,889,Maroon 5 featuring SZA,What Lovers Do,2018,Maroon 5,Maroon 5 What Lovers Do,SZA,0.799,0.597,5,-5.131,0,0.0611,0.0788,5.66e-06,0.1,0.419,110.001,3.3308166666666668,4
889,90,890,Nicky Jam and J Balvin,X,2018,Nicky Jam,Nicky Jam X,Nicky Jam,0.594,0.749,9,-5.298,0,0.056,0.0338,0.00106,0.3,0.694,179.968,2.8809,4
889,90,890,Nicky Jam and J Balvin,X,2018,Nicky Jam,Nicky Jam X,J Balvin,0.594,0.749,9,-5.298,0,0.056,0.0338,0.00106,0.3,0.694,179.968,2.8809,4
890,91,891,YoungBoy Never Broke Again,Outside Today,2018,YoungBoy Never,YoungBoy Never Outside Today,YoungBoy Never Broke Again,0.851,0.666,11,-5.334,0,0.0694,0.139,0.0,0.105,0.0585,134.068,2.15175,4
891,92,892,Ella Mai,Trip,2018,Ella Mai,Ella Mai Trip,Ella Mai,0.477,0.61,11,-5.628,0,0.144,0.225,0.0,0.107,0.358,79.882,3.56655,4
892,93,893,Daddy Yankee,Dura,2018,Daddy Yankee,Daddy Yankee Dura,Daddy Yankee,0.783,0.84,1,-3.416,1,0.051,0.174,0.0,0.412,0.839,95.001,3.3413333333333335,4
893,94,894,XXXTentacion,Changes,2018,XXXTentacion,XXXTentacion Changes,XXXTENTACION,0.669,0.308,11,-10.068,1,0.029,0.883,0.0,0.0984,0.52,64.934,2.03145,4
894,95,895,Brett Young,Mercy,2018,Brett Young,Brett Young Mercy,Brett Young,0.638,0.367,4,-7.906,1,0.0266,0.84,0.0,0.0999,0.219,71.957,3.6186666666666665,4
895,96,896,Luke Combs,One Number Away,2018,Luke Combs,Luke Combs One Number Away,Luke Combs,0.544,0.781,6,-6.16,0,0.0311,0.00585,0.0,0.191,0.527,144.075,3.6966666666666668,4
896,97,897,Rae Sremmurd featuring Juicy J,Powerglide,2018,Rae Sremmurd,Rae Sremmurd Powerglide,Rae Sremmurd,0.713,0.831,1,-4.75,0,0.15,0.0168,0.0,0.118,0.584,173.948,5.53835,4
896,97,897,Rae Sremmurd featuring Juicy J,Powerglide,2018,Rae Sremmurd,Rae Sremmurd Powerglide,Swae Lee,0.713,0.831,1,-4.75,0,0.15,0.0168,0.0,0.118,0.584,173.948,5.53835,4
896,97,897,Rae Sremmurd featuring Juicy J,Powerglide,2018,Rae Sremmurd,Rae Sremmurd Powerglide,Slim Jxmmi,0.713,0.831,1,-4.75,0,0.15,0.0168,0.0,0.118,0.584,173.948,5.53835,4
896,97,897,Rae Sremmurd featuring Juicy J,Powerglide,2018,Rae Sremmurd,Rae Sremmurd Powerglide,Juicy J,0.713,0.831,1,-4.75,0,0.15,0.0168,0.0,0.118,0.584,173.948,5.53835,4
897,98,898,Dua Lipa,IDGAF,2018,Dua Lipa,Dua Lipa IDGAF,Dua Lipa,0.836,0.544,7,-5.975,1,0.0943,0.0403,0.0,0.0824,0.51,97.028,3.63245,4
898,99,899,J Balvin and Willy William featuring Beyoncé,Mi Gente,2018,J Balvin,J Balvin Mi Gente,J Balvin,0.774,0.687,11,-4.818,0,0.0584,0.0179,1.17e-05,0.128,0.308,104.959,3.1573333333333333,4
898,99,899,J Balvin and Willy William featuring Beyoncé,Mi Gente,2018,J Balvin,J Balvin Mi Gente,Willy William,0.774,0.687,11,-4.818,0,0.0584,0.0179,1.17e-05,0.128,0.308,104.959,3.1573333333333333,4
899,100,900,Imagine Dragons,Believer,2018,Imagine Dragons,Imagine Dragons Believer,Imagine Dragons,0.776,0.78,10,-4.374,0,0.128,0.0622,0.0,0.081,0.666,124.949,3.4057833333333334,4
900,1,901,Lil Nas X featuring Billy Ray Cyrus,Old Town Road,2019,Lil Nas,Lil Nas Old Town Road,Lil Nas X,0.878,0.619,6,-5.56,1,0.102,0.0533,0.0,0.113,0.639,136.041,2.617783333333333,4
900,1,901,Lil Nas X featuring Billy Ray Cyrus,Old Town Road,2019,Lil Nas,Lil Nas Old Town Road,Billy Ray Cyrus,0.878,0.619,6,-5.56,1,0.102,0.0533,0.0,0.113,0.639,136.041,2.617783333333333,4
901,2,902,Post Malone and Swae Lee,Sunflower,2019,Post Malone,Post Malone Sunflower,Post Malone,0.76,0.479,2,-5.574,1,0.0466,0.556,0.0,0.0703,0.913,89.911,2.634,4
901,2,902,Post Malone and Swae Lee,Sunflower,2019,Post Malone,Post Malone Sunflower,Swae Lee,0.76,0.479,2,-5.574,1,0.0466,0.556,0.0,0.0703,0.913,89.911,2.634,4
902,3,903,Halsey,Without Me,2019,Halsey,Halsey Without Me,Halsey,0.752,0.488,6,-7.05,1,0.0705,0.297,9.11e-06,0.0936,0.533,136.041,3.3610166666666665,4
903,4,904,Billie Eilish,Bad Guy,2019,Billie Eilish,Billie Eilish Bad Guy,Billie Eilish,0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,3.2348,4
904,5,905,Post Malone,Wow,2019,Post Malone,Post Malone Wow,Post Malone,0.829,0.539,11,-7.359,0,0.208,0.136,1.78e-06,0.103,0.388,99.96,2.49245,4
905,6,906,Marshmello and Bastille,Happier,2019,Marshmello and,Marshmello and Happier,Vox Freaks,0.659,0.567,5,-9.248,1,0.0363,0.203,0.925,0.121,0.139,100.323,3.5820666666666665,4
906,7,907,Ariana Grande,7 Rings,2019,Ariana Grande,Ariana Grande 7 Rings,Ariana Grande,0.778,0.317,1,-10.732,0,0.334,0.592,0.0,0.0881,0.327,140.048,2.977116666666667,4
907,8,908,Khalid,Talk,2019,Khalid,Khalid Talk,Khalid,0.901,0.4,0,-8.575,1,0.126,0.051,0.0,0.0599,0.346,135.984,3.292883333333333,4
907,8,908,Khalid,Talk,2019,Khalid,Khalid Talk,Disclosure,0.901,0.4,0,-8.575,1,0.126,0.051,0.0,0.0599,0.346,135.984,3.292883333333333,4
908,9,909,Travis Scott,Sicko Mode,2019,Travis Scott,Travis Scott Sicko Mode,Travis Scott,0.834,0.73,8,-3.714,1,0.222,0.00513,0.0,0.124,0.446,155.008,5.213666666666667,4
909,10,910,Jonas Brothers,Sucker,2019,Jonas Brothers,Jonas Brothers Sucker,Jonas Brothers,0.842,0.734,1,-5.065,0,0.0588,0.0427,0.0,0.106,0.952,137.958,3.0171166666666664,4
910,11,911,Panic! at the Disco,High Hopes,2019,Panic! at,Panic! at High Hopes,Panic! At The Disco,0.579,0.904,5,-2.729,1,0.0618,0.193,0.0,0.064,0.681,82.014,3.18245,4
911,12,912,Ariana Grande,"Thank U, Next",2019,Ariana Grande,"Ariana Grande Thank U, Next",Ariana Grande,0.717,0.653,1,-5.634,1,0.0658,0.229,0.0,0.101,0.412,106.966,3.4553333333333334,4
912,13,913,Lizzo,Truth Hurts,2019,Lizzo,Lizzo Truth Hurts,Lizzo,0.715,0.624,4,-3.046,0,0.114,0.11,0.0,0.123,0.412,158.087,2.88875,4
913,14,914,Sam Smith and Normani,Dancing with a Stranger,2019,Sam Smith,Sam Smith Dancing with a Stranger,Sam Smith,0.741,0.52,8,-7.513,1,0.0656,0.45,1.97e-06,0.222,0.347,102.998,2.8505,4
913,14,914,Sam Smith and Normani,Dancing with a Stranger,2019,Sam Smith,Sam Smith Dancing with a Stranger,Normani,0.741,0.52,8,-7.513,1,0.0656,0.45,1.97e-06,0.222,0.347,102.998,2.8505,4
914,15,915,Shawn Mendes and Camila Cabello,Señorita,2019,Shawn Mendes,Shawn Mendes Señorita,Shawn Mendes,0.759,0.54,9,-6.039,0,0.0287,0.037,0.0,0.0945,0.75,116.947,3.1826666666666665,4
914,15,915,Shawn Mendes and Camila Cabello,Señorita,2019,Shawn Mendes,Shawn Mendes Señorita,Camila Cabello,0.759,0.54,9,-6.039,0,0.0287,0.037,0.0,0.0945,0.75,116.947,3.1826666666666665,4
915,16,916,Ed Sheeran and Justin Bieber,I Don't Care,2019,Ed Sheeran,Ed Sheeran I Don't Care,Ed Sheeran,0.798,0.675,6,-5.041,1,0.0442,0.0912,0.0,0.0894,0.842,101.956,3.665783333333333,4
915,16,916,Ed Sheeran and Justin Bieber,I Don't Care,2019,Ed Sheeran,Ed Sheeran I Don't Care,Justin Bieber,0.798,0.675,6,-5.041,1,0.0442,0.0912,0.0,0.0894,0.842,101.956,3.665783333333333,4
916,17,917,"Benny Blanco, Halsey and Khalid",Eastside,2019,"Benny Blanco,","Benny Blanco, Eastside",benny blanco,0.56,0.68,6,-7.648,0,0.321,0.555,0.0,0.116,0.319,89.391,2.8966666666666665,4
916,17,917,"Benny Blanco, Halsey and Khalid",Eastside,2019,"Benny Blanco,","Benny Blanco, Eastside",Halsey,0.56,0.68,6,-7.648,0,0.321,0.555,0.0,0.116,0.319,89.391,2.8966666666666665,4
916,17,917,"Benny Blanco, Halsey and Khalid",Eastside,2019,"Benny Blanco,","Benny Blanco, Eastside",Khalid,0.56,0.68,6,-7.648,0,0.321,0.555,0.0,0.116,0.319,89.391,2.8966666666666665,4
917,18,918,Meek Mill featuring Drake,Going Bad,2019,Meek Mill,Meek Mill Going Bad,Meek Mill,0.889,0.496,4,-6.365,0,0.0905,0.259,0.0,0.252,0.544,86.003,3.0087,4
917,18,918,Meek Mill featuring Drake,Going Bad,2019,Meek Mill,Meek Mill Going Bad,Drake,0.889,0.496,4,-6.365,0,0.0905,0.259,0.0,0.252,0.544,86.003,3.0087,4
918,19,919,Lady Gaga and Bradley Cooper,Shallow,2019,Lady Gaga,Lady Gaga Shallow,Lady Gaga,0.572,0.385,7,-6.362,1,0.0308,0.371,0.0,0.231,0.323,95.799,3.59555,4
918,19,919,Lady Gaga and Bradley Cooper,Shallow,2019,Lady Gaga,Lady Gaga Shallow,Bradley Cooper,0.572,0.385,7,-6.362,1,0.0308,0.371,0.0,0.231,0.323,95.799,3.59555,4
919,20,920,Khalid,Better,2019,Khalid,Khalid Better,Khalid,0.596,0.552,0,-10.278,0,0.097,0.0765,0.334,0.104,0.112,97.949,3.822,4
920,21,921,Chris Brown featuring Drake,No Guidance,2019,Chris Brown,Chris Brown No Guidance,Chris Brown,0.698,0.454,1,-6.756,0,0.151,0.123,0.0,0.155,0.137,92.932,4.344,4
920,21,921,Chris Brown featuring Drake,No Guidance,2019,Chris Brown,Chris Brown No Guidance,Drake,0.698,0.454,1,-6.756,0,0.151,0.123,0.0,0.155,0.137,92.932,4.344,4
921,22,922,Maroon 5 featuring Cardi B,Girls Like You,2019,Maroon 5,Maroon 5 Girls Like You,Maroon 5,0.851,0.541,0,-6.825,1,0.0505,0.568,0.0,0.13,0.448,124.959,3.92575,4
921,22,922,Maroon 5 featuring Cardi B,Girls Like You,2019,Maroon 5,Maroon 5 Girls Like You,Cardi B,0.851,0.541,0,-6.825,1,0.0505,0.568,0.0,0.13,0.448,124.959,3.92575,4
922,23,923,Ava Max,Sweet but Psycho,2019,Ava Max,Ava Max Sweet but Psycho,Ava Max,0.719,0.704,1,-4.724,1,0.0476,0.0691,0.0,0.166,0.628,133.002,3.1239333333333335,4
923,24,924,DaBaby,Suge,2019,DaBaby,DaBaby Suge,DaBaby,0.876,0.662,2,-6.482,0,0.426,0.0608,0.0,0.127,0.844,75.445,2.722,4
924,25,925,J. Cole,Middle Child,2019,J. Cole,J. Cole Middle Child,J. Cole,0.837,0.364,8,-11.713,1,0.276,0.149,0.0,0.271,0.463,123.984,3.5599,4
925,26,926,Lil Baby and Gunna,Drip Too Hard,2019,Lil Baby,Lil Baby Drip Too Hard,Lil Baby,0.897,0.662,1,-6.903,0,0.292,0.0852,0.0,0.534,0.389,112.511,2.4257166666666667,4
925,26,926,Lil Baby and Gunna,Drip Too Hard,2019,Lil Baby,Lil Baby Drip Too Hard,Gunna,0.897,0.662,1,-6.903,0,0.292,0.0852,0.0,0.534,0.389,112.511,2.4257166666666667,4
926,27,927,Lewis Capaldi,Someone You Loved,2019,Lewis Capaldi,Lewis Capaldi Someone You Loved,Lewis Capaldi,0.501,0.405,1,-5.679,1,0.0319,0.751,0.0,0.105,0.446,109.891,3.036016666666667,4
927,28,928,Lil Tecca,Ransom,2019,Lil Tecca,Lil Tecca Ransom,Lil Tecca,0.745,0.642,7,-6.257,0,0.287,0.0204,0.0,0.0658,0.226,179.974,2.187333333333333,4
928,29,929,Shawn Mendes,If I Can't Have You,2019,Shawn Mendes,Shawn Mendes If I Can't Have You,Shawn Mendes,0.692,0.809,2,-4.198,1,0.0602,0.524,0.0,0.147,0.864,123.911,3.18,4
929,30,930,Post Malone featuring Young Thug,Goodbyes,2019,Post Malone,Post Malone Goodbyes,Post Malone,0.548,0.653,5,-3.875,1,0.081,0.456,0.0,0.103,0.163,150.068,2.9142166666666665,4
929,30,930,Post Malone featuring Young Thug,Goodbyes,2019,Post Malone,Post Malone Goodbyes,Young Thug,0.548,0.653,5,-3.875,1,0.081,0.456,0.0,0.103,0.163,150.068,2.9142166666666665,4
930,31,931,Kodak Black featuring Travis Scott and Offset,Zeze,2019,Kodak Black,Kodak Black Zeze,Kodak Black,0.861,0.603,8,-5.788,0,0.176,0.0521,0.0,0.0924,0.504,98.043,3.812666666666667,4
930,31,931,Kodak Black featuring Travis Scott and Offset,Zeze,2019,Kodak Black,Kodak Black Zeze,Offset,0.861,0.603,8,-5.788,0,0.176,0.0521,0.0,0.0924,0.504,98.043,3.812666666666667,4
930,31,931,Kodak Black featuring Travis Scott and Offset,Zeze,2019,Kodak Black,Kodak Black Zeze,Travis Scott,0.861,0.603,8,-5.788,0,0.176,0.0521,0.0,0.0924,0.504,98.043,3.812666666666667,4
931,32,932,Post Malone,Better Now,2019,Post Malone,Post Malone Better Now,Post Malone,0.68,0.578,10,-5.804,1,0.04,0.331,0.0,0.135,0.341,145.038,3.85445,4
932,33,933,5 Seconds of Summer,Youngblood,2019,5 Seconds,5 Seconds Youngblood,5 Seconds of Summer,0.596,0.854,7,-5.114,0,0.463,0.0169,0.0,0.124,0.152,120.274,3.3903,4
933,34,934,Drake featuring Rick Ross,Money in the Grave,2019,Drake featuring,Drake  Money in the Grave,Drake,0.831,0.502,10,-4.045,0,0.046,0.101,0.0,0.122,0.101,100.541,3.423783333333333,4
933,34,934,Drake featuring Rick Ross,Money in the Grave,2019,Drake featuring,Drake  Money in the Grave,Rick Ross,0.831,0.502,10,-4.045,0,0.046,0.101,0.0,0.122,0.101,100.541,3.423783333333333,4
934,35,935,Dan + Shay,Speechless,2019,Dan +,Dan + Speechless,Dan + Shay,0.616,0.438,1,-5.968,1,0.0298,0.356,0.0,0.24,0.386,135.929,3.55645,4
935,36,936,Ariana Grande,"Break Up with Your Girlfriend, I'm Bored",2019,Ariana Grande,"Ariana Grande Break Up with Your Girlfriend, I'm Bored",Ariana Grande,0.726,0.554,5,-5.29,0,0.0917,0.0421,0.0,0.106,0.335,169.999,3.174,4
936,37,937,Cardi B and Bruno Mars,Please Me,2019,Cardi B,Cardi B Please Me,Cardi B,0.747,0.57,1,-6.711,1,0.081,0.0642,0.0,0.0832,0.65,133.992,3.3481666666666667,4
936,37,937,Cardi B and Bruno Mars,Please Me,2019,Cardi B,Cardi B Please Me,Bruno Mars,0.747,0.57,1,-6.711,1,0.081,0.0642,0.0,0.0832,0.65,133.992,3.3481666666666667,4
937,38,938,Cardi B,Money,2019,Cardi B,Cardi B Money,Cardi B,0.95,0.59,8,-6.508,0,0.29,0.00534,0.0,0.11,0.219,130.003,3.0587833333333334,4
938,39,939,Taylor Swift,You Need to Calm Down,2019,Taylor Swift,Taylor Swift You Need to Calm Down,Taylor Swift,0.771,0.671,2,-5.617,1,0.0553,0.00929,0.0,0.0637,0.714,85.026,2.856,4
939,40,940,Lil Nas X,Panini,2019,Lil Nas,Lil Nas Panini,Lil Nas X,0.717,0.598,5,-5.613,0,0.0809,0.22,0.0,0.122,0.496,153.905,2.517333333333333,4
939,40,940,Lil Nas X,Panini,2019,Lil Nas,Lil Nas Panini,DaBaby,0.717,0.598,5,-5.613,0,0.0809,0.22,0.0,0.122,0.496,153.905,2.517333333333333,4
940,41,941,A Boogie wit da Hoodie,Look Back at It,2019,A Boogie,A Boogie Look Back at It,A Boogie Wit da Hoodie,0.791,0.587,3,-5.075,0,0.0413,0.407,0.0,0.148,0.536,96.057,2.9908166666666665,4
941,42,942,21 Savage,A Lot,2019,21 Savage,21 Savage A Lot,21 Savage,0.837,0.636,1,-7.643,1,0.086,0.0395,0.00125,0.342,0.274,145.972,4.8104,4
942,43,943,Taylor Swift featuring Brendon Urie,Me!,2019,Taylor Swift,Taylor Swift Me!,Taylor Swift,0.61,0.83,0,-4.105,1,0.0571,0.033,0.0,0.118,0.728,182.162,3.216666666666667,4
942,43,943,Taylor Swift featuring Brendon Urie,Me!,2019,Taylor Swift,Taylor Swift Me!,Brendon Urie,0.61,0.83,0,-4.105,1,0.0571,0.033,0.0,0.118,0.728,182.162,3.216666666666667,4
942,43,943,Taylor Swift featuring Brendon Urie,Me!,2019,Taylor Swift,Taylor Swift Me!,Panic! At The Disco,0.61,0.83,0,-4.105,1,0.0571,0.033,0.0,0.118,0.728,182.162,3.216666666666667,4
943,44,944,Bad Bunny featuring Drake,Mia,2019,Bad Bunny,Bad Bunny Mia,Bad Bunny,0.817,0.539,6,-6.349,0,0.0621,0.0141,0.000496,0.099,0.158,97.062,3.5061333333333335,4
943,44,944,Bad Bunny featuring Drake,Mia,2019,Bad Bunny,Bad Bunny Mia,Drake,0.817,0.539,6,-6.349,0,0.0621,0.0141,0.000496,0.099,0.158,97.062,3.5061333333333335,4
944,45,945,Polo G featuring Lil Tjay,Pop Out,2019,Polo G,Polo G Pop Out,Polo G,0.772,0.639,1,-7.119,1,0.467,0.15,0.0,0.0698,0.261,168.112,2.776,4
944,45,945,Polo G featuring Lil Tjay,Pop Out,2019,Polo G,Polo G Pop Out,Lil Tjay,0.772,0.639,1,-7.119,1,0.467,0.15,0.0,0.0698,0.261,168.112,2.776,4
945,46,946,Luke Combs,Beautiful Crazy,2019,Luke Combs,Luke Combs Beautiful Crazy,Luke Combs,0.552,0.402,11,-7.431,1,0.0262,0.676,0.0,0.0928,0.382,103.313,3.22,4
946,47,947,Blueface,Thotiana,2019,Blueface,Blueface Thotiana,Blueface,0.906,0.382,10,-12.89,0,0.269,0.18,0.0,0.113,0.391,104.025,2.1544,4
947,48,948,Juice Wrld,Lucid Dreams,2019,Juice Wrld,Juice Wrld Lucid Dreams,Juice WRLD,0.511,0.566,6,-7.23,0,0.2,0.349,0.0,0.34,0.218,83.903,3.9972666666666665,4
948,49,949,Sheck Wes,Mo Bamba,2019,Sheck Wes,Sheck Wes Mo Bamba,Sheck Wes,0.729,0.625,4,-5.266,1,0.0315,0.194,0.00986,0.248,0.261,146.034,3.0651166666666665,4
949,50,950,Ed Sheeran featuring Khalid,Beautiful People,2019,Ed Sheeran,Ed Sheeran Beautiful People,Ed Sheeran,0.64,0.648,5,-8.113,0,0.187,0.124,0.0,0.0802,0.548,92.977,3.2977833333333333,4
949,50,950,Ed Sheeran featuring Khalid,Beautiful People,2019,Ed Sheeran,Ed Sheeran Beautiful People,Khalid,0.64,0.648,5,-8.113,0,0.187,0.124,0.0,0.0802,0.548,92.977,3.2977833333333333,4
950,51,951,"Gucci Mane, Bruno Mars and Kodak Black",Wake Up in the Sky,2019,"Gucci Mane,","Gucci Mane, Wake Up in the Sky",Gucci Mane,0.8,0.578,4,-5.144,0,0.0485,0.00381,0.0,0.359,0.367,143.01,3.4110833333333335,4
950,51,951,"Gucci Mane, Bruno Mars and Kodak Black",Wake Up in the Sky,2019,"Gucci Mane,","Gucci Mane, Wake Up in the Sky",Bruno Mars,0.8,0.578,4,-5.144,0,0.0485,0.00381,0.0,0.359,0.367,143.01,3.4110833333333335,4
950,51,951,"Gucci Mane, Bruno Mars and Kodak Black",Wake Up in the Sky,2019,"Gucci Mane,","Gucci Mane, Wake Up in the Sky",Kodak Black,0.8,0.578,4,-5.144,0,0.0485,0.00381,0.0,0.359,0.367,143.01,3.4110833333333335,4
951,52,952,Morgan Wallen,Whiskey Glasses,2019,Morgan Wallen,Morgan Wallen Whiskey Glasses,Morgan Wallen,0.614,0.68,6,-4.58,1,0.0289,0.369,1.84e-06,0.115,0.707,149.959,3.9057833333333334,4
952,53,953,Blake Shelton,God's Country,2019,Blake Shelton,Blake Shelton God's Country,Blake Shelton,0.538,0.752,10,-5.106,1,0.0396,0.0608,5.39e-06,0.118,0.217,139.984,3.41845,4
953,54,954,Dean Lewis,Be Alright,2019,Dean Lewis,Dean Lewis Be Alright,Dean Lewis,0.553,0.586,11,-6.319,1,0.0362,0.697,0.0,0.0813,0.443,126.684,3.272883333333333,4
954,55,955,Mustard and Migos,Pure Water,2019,Mustard and,Mustard and Pure Water,3 Dope Brothas,0.678,0.397,1,-12.582,1,0.0399,2.21e-05,0.905,0.774,0.111,101.3,3.265216666666667,1
955,56,956,Blanco Brown,The Git Up,2019,Blanco Brown,Blanco Brown The Git Up,Blanco Brown,0.847,0.678,9,-8.635,1,0.109,0.0669,0.0,0.274,0.811,97.984,3.3432333333333335,4
956,57,957,"DJ Snake featuring Selena Gomez, Ozuna and Cardi B",Taki Taki,2019,DJ Snake,DJ Snake Taki Taki,DJ Snake,0.842,0.801,8,-4.167,0,0.228,0.157,4.82e-06,0.0642,0.617,95.881,3.5416666666666665,4
956,57,957,"DJ Snake featuring Selena Gomez, Ozuna and Cardi B",Taki Taki,2019,DJ Snake,DJ Snake Taki Taki,Selena Gomez,0.842,0.801,8,-4.167,0,0.228,0.157,4.82e-06,0.0642,0.617,95.881,3.5416666666666665,4
956,57,957,"DJ Snake featuring Selena Gomez, Ozuna and Cardi B",Taki Taki,2019,DJ Snake,DJ Snake Taki Taki,Ozuna,0.842,0.801,8,-4.167,0,0.228,0.157,4.82e-06,0.0642,0.617,95.881,3.5416666666666665,4
956,57,957,"DJ Snake featuring Selena Gomez, Ozuna and Cardi B",Taki Taki,2019,DJ Snake,DJ Snake Taki Taki,Cardi B,0.842,0.801,8,-4.167,0,0.228,0.157,4.82e-06,0.0642,0.617,95.881,3.5416666666666665,4
957,58,958,Ellie Goulding and Diplo featuring Swae Lee,Close to Me,2019,Ellie Goulding,Ellie Goulding Close to Me,Ellie Goulding,0.575,0.758,1,-5.029,0,0.0618,0.0954,0.0,0.394,0.493,144.107,3.0437166666666666,4
957,58,958,Ellie Goulding and Diplo featuring Swae Lee,Close to Me,2019,Ellie Goulding,Ellie Goulding Close to Me,Diplo,0.575,0.758,1,-5.029,0,0.0618,0.0954,0.0,0.394,0.493,144.107,3.0437166666666666,4
957,58,958,Ellie Goulding and Diplo featuring Swae Lee,Close to Me,2019,Ellie Goulding,Ellie Goulding Close to Me,Swae Lee,0.575,0.758,1,-5.029,0,0.0618,0.0954,0.0,0.394,0.493,144.107,3.0437166666666666,4
958,59,959,Calboy,Envy Me,2019,Calboy,Calboy Envy Me,Calboy,0.74,0.488,1,-7.664,0,0.27,0.234,0.0,0.241,0.584,149.042,2.0022166666666665,4
959,60,960,Lauren Daigle,You Say,2019,Lauren Daigle,Lauren Daigle You Say,Lauren Daigle,0.494,0.632,5,-6.89,1,0.0342,0.682,0.0,0.0869,0.0797,147.873,4.578216666666667,4
960,61,961,Panic! at the Disco,"Hey Look Ma, I Made It",2019,Panic! at,"Panic! at Hey Look Ma, I Made It",Panic! At The Disco,0.577,0.833,5,-3.337,1,0.0695,0.0137,0.0,0.121,0.58,107.936,2.8277833333333335,4
961,62,962,Post Malone,Circles,2019,Post Malone,Post Malone Circles,Post Malone,0.695,0.762,0,-3.497,1,0.0395,0.192,0.00244,0.0863,0.553,120.042,3.588,4
962,63,963,Luke Combs,Beer Never Broke My Heart,2019,Luke Combs,Luke Combs Beer Never Broke My Heart,Luke Combs,0.538,0.863,1,-4.483,1,0.0481,0.0139,0.0,0.0874,0.637,77.001,3.112216666666667,4
963,64,964,"Young Thug, J. Cole and Travis Scott",The London,2019,"Young Thug,","Young Thug, The London",Young Thug,0.796,0.586,4,-6.946,0,0.147,0.0247,0.0,0.132,0.179,97.981,3.3351166666666665,4
963,64,964,"Young Thug, J. Cole and Travis Scott",The London,2019,"Young Thug,","Young Thug, The London",J. Cole,0.796,0.586,4,-6.946,0,0.147,0.0247,0.0,0.132,0.179,97.981,3.3351166666666665,4
963,64,964,"Young Thug, J. Cole and Travis Scott",The London,2019,"Young Thug,","Young Thug, The London",Travis Scott,0.796,0.586,4,-6.946,0,0.147,0.0247,0.0,0.132,0.179,97.981,3.3351166666666665,4
964,65,965,Daddy Yankee and Katy Perry featuring Snow,Con Calma,2019,Daddy Yankee,Daddy Yankee Con Calma,Daddy Yankee,0.737,0.86,8,-2.652,0,0.0593,0.11,1.94e-06,0.0574,0.656,93.989,3.22045,4
964,65,965,Daddy Yankee and Katy Perry featuring Snow,Con Calma,2019,Daddy Yankee,Daddy Yankee Con Calma,Snow,0.737,0.86,8,-2.652,0,0.0593,0.11,1.94e-06,0.0574,0.656,93.989,3.22045,4
965,66,966,YNW Melly,Murder on My Mind,2019,YNW Melly,YNW Melly Murder on My Mind,YNW Melly,0.759,0.73,0,-7.985,0,0.0516,0.145,3.06e-06,0.11,0.74,115.007,4.4739,4
966,67,967,Billie Eilish,When the Party's Over,2019,Billie Eilish,Billie Eilish When the Party's Over,Billie Eilish,0.367,0.111,4,-14.084,1,0.0972,0.978,3.97e-05,0.0897,0.198,82.642,3.26795,4
967,68,968,City Girls,Act Up,2019,City Girls,City Girls Act Up,City Girls,0.938,0.638,8,-4.713,1,0.189,0.0167,0.0,0.111,0.313,97.075,2.6388666666666665,4
968,69,969,"Cardi B, Bad Bunny and J Balvin",I Like It,2019,"Cardi B,","Cardi B, I Like It",Cardi B,0.816,0.726,5,-3.998,0,0.129,0.099,0.0,0.372,0.65,136.048,4.223166666666667,4
968,69,969,"Cardi B, Bad Bunny and J Balvin",I Like It,2019,"Cardi B,","Cardi B, I Like It",Bad Bunny,0.816,0.726,5,-3.998,0,0.129,0.099,0.0,0.372,0.65,136.048,4.223166666666667,4
968,69,969,"Cardi B, Bad Bunny and J Balvin",I Like It,2019,"Cardi B,","Cardi B, I Like It",J Balvin,0.816,0.726,5,-3.998,0,0.129,0.099,0.0,0.372,0.65,136.048,4.223166666666667,4
969,70,970,Shaed,Trampoline,2019,Shaed,Shaed Trampoline,SHAED,0.689,0.412,7,-7.523,0,0.0301,0.488,0.00016,0.0659,0.537,126.754,3.0676666666666668,4
